MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Any Mental Health,402,0.608,Percent 
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,589A4,535928,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,589A5,492192,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,589A7,351240,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,657,953503,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,657A4,217682,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,657A5,539229,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,502,369216,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,520,738813,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,564,634073,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,580,1637896,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,586,701984,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,598,1134608,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,623,548641,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,629,495266,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,635,733959,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,667,547680,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,549,1783198,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,671,1330285,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,674,1357839,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,740,340269,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,501,795196,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,504,335358,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,519,169464,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,644,1054064,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,649,293289,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,678,828612,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,756,305291,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,436,420762,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,442,278184,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,554,974128,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,575,212309,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,660,797766,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,666,104181,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,463,137797,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,531,427962,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,648,1138222,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,653,316822,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,663,1102167,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,668,375136,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,687,162638,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,692,192425,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,358,41156,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,459,244273,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,570,490872,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,612A4,1149677,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,640,1071978,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,654,563589,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,662,673903,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,593,870836,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,600,962623,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,605,1039827,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,664,1172849,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,691,1577565,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,437,360966,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,438,414997,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,568,325333,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,618,1274293,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,636,764819,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,636A6,475148,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,636A8,559030,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Outpatient Encounters,656,456695,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,402,524,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,518,543,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,523,861,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,608,205,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,631,361,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,689,359,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,528,822,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,528A5,336,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,528A6,231,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,528A7,205,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,528A8,214,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,526,137,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,561,600,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,620,313,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,630,284,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,632,331,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,460,159,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,503,156,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,529,318,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,540,368,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,542,624,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,562,193,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,595,824,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,642,318,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,646,1135,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,693,385,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,512,801,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,613,520,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,688,177,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,517,272,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,558,676,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,565,209,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,590,361,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,637,527,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,652,460,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,658,482,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,659,612,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,508,233,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,509,260,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,521,198,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,534,148,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,544,377,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,557,395,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,619,194,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,679,358,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,516,1128,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,546,344,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,548,346,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,573,734,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,672,589,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,673,765,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,675,569,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,581,319,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,596A4,459,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,603,96,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,614,37,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,621,742,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,626,723,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,538,508,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,539,347,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,541,1379,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,552,867,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,506,724,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,515,255,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,550,467,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,553,364,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,583,117,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,610,363,Number
Non-MH Service Usage with Mental Illness Diagnosis,Total Non-Mental Health Services Rendered to All VHA Users - Community Living Center Stays,655,673,Number
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,589,0.480,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,589A4,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,589A5,0.600,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,589A7,0.500,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,657,0.540,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,657A4,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,657A5,0.480,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,502,0.520,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,520,0.460,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,564,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,580,0.510,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,586,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,598,0.520,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,623,0.480,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,629,0.500,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,635,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,667,0.470,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,549,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,671,0.540,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,674,0.510,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,740,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,501,0.520,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,504,0.450,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,519,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,644,0.470,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,649,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,678,0.450,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,756,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,436,0.400,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,442,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,554,0.520,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,575,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,660,0.500,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,666,0.500,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,463,0.370,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,531,0.460,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,648,0.480,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,653,0.450,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,663,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,668,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,687,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,692,0.570,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,358,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,459,0.450,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,570,0.460,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,612A4,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,640,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,654,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,662,0.510,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,593,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,600,0.510,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,605,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,664,0.490,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,691,0.550,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,437,0.410,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,438,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,568,0.450,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,618,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,636,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,636A6,0.470,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,636A8,0.440,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Outpatient Encounters,656,0.460,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,402,0.760,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,518,0.630,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,523,0.710,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,608,0.660,Percent
